dt;dt_iso;timezone;city_name;lat;lon;temp;feels_like;temp_min;temp_max;pressure;sea_level;grnd_level;humidity;wind_speed;wind_deg;rain_1h;rain_3h;snow_1h;snow_3h;clouds_all;weather_id;weather_main;weather_description;weather_icon
1598986800;2020-09-01 19:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;288.05;286.08;286.15;290.05;1019;;;74;3;20;;;;;20;801;Clouds;few clouds;02n
1598990400;2020-09-01 20:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;286.87;284.39;285.15;289.26;1019;;;70;3;360;;;;;23;801;Clouds;few clouds;02n
1598994000;2020-09-01 21:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;286.48;283.21;283.85;289.55;1020;;;70;4;10;;;;;40;802;Clouds;scattered clouds;03n
1598997600;2020-09-01 22:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;285.98;283.25;283.15;289.55;1020;;;69;3;30;;;;;42;802;Clouds;scattered clouds;03n
1599001200;2020-09-01 23:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;285.82;283.05;282.59;289.55;1020;;;69;3;350;;;;;90;804;Clouds;overcast clouds;04n
1599004800;2020-09-02 00:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;285.76;282.93;282.59;289.65;1020;;;68;3;360;;;;;84;800;Clear;sky is clear;01n
1599008400;2020-09-02 01:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;285.51;283.33;282.04;289.45;1019;;;68;2;360;;;;;75;803;Clouds;broken clouds;04n
1599012000;2020-09-02 02:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;285;282.76;281.48;288.45;1019;;;69;2;320;;;;;20;801;Clouds;few clouds;02n
1599015600;2020-09-02 03:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;284.66;281.74;281.15;288.75;1019;;;71;3;340;;;;;43;802;Clouds;scattered clouds;03n
1599019200;2020-09-02 04:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;284.43;283.87;280.93;288.75;1019;;;94;1;230;;;;;40;802;Clouds;scattered clouds;03n
1599022800;2020-09-02 05:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;284.04;280.99;279.82;288.95;1019;;;71;3;320;;;;;90;804;Clouds;overcast clouds;04n
1599026400;2020-09-02 06:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;284.47;281.51;280.65;288.85;1019;;;71;3;320;;;;;38;802;Clouds;scattered clouds;03d
1599030000;2020-09-02 07:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;285.99;285.83;282.85;289.05;1019;;;93;1;170;;;;;40;802;Clouds;scattered clouds;03d
1599033600;2020-09-02 08:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;288.05;286.92;285.93;290.45;1020;;;64;1;270;;;;;90;804;Clouds;overcast clouds;04d
1599037200;2020-09-02 09:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;289.31;288.6;287.59;291.48;1020;;;66;1;100;;;;;54;803;Clouds;broken clouds;04d
1599040800;2020-09-02 10:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;290.27;288.54;288.95;292.04;1020;;;68;3;80;;;;;75;803;Clouds;broken clouds;04d
1599044400;2020-09-02 11:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;291.06;290.46;289.26;293.71;1020;;;71;2;360;;;;;70;803;Clouds;broken clouds;04d
1599048000;2020-09-02 12:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;291.8;291.42;290.37;294.26;1019;;;71;2;330;;;;;73;803;Clouds;broken clouds;04d
1599051600;2020-09-02 13:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;292.08;290.95;290.85;294.26;1019;;;69;3;340;;;;;65;803;Clouds;broken clouds;04d
1599055200;2020-09-02 14:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;292.13;290.73;290.65;293.71;1019;;;65;3;320;;;;;64;803;Clouds;broken clouds;04d
1599058800;2020-09-02 15:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;292.25;289.96;290.75;293.71;1019;;;62;4;320;;;;;75;803;Clouds;broken clouds;04d
1599062400;2020-09-02 16:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;291.78;290.06;290.15;293.71;1019;;;62;3;320;;;;;40;802;Clouds;scattered clouds;03d
1599066000;2020-09-02 17:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;291.1;289.7;289.65;292.59;1019;;;59;2;290;;;;;100;804;Clouds;overcast clouds;04d
1599069600;2020-09-02 18:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;290.04;289.14;288.85;291.48;1019;;;60;1;280;;;;;100;804;Clouds;overcast clouds;04d
1599073200;2020-09-02 19:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;288.79;288.6;286.899;290.75;1019;;;77;1;190;;;;;40;802;Clouds;scattered clouds;03n
1599076800;2020-09-02 20:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;287.76;285.86;285.85;290.25;1020;;;64;2;190;;;;;90;804;Clouds;overcast clouds;04n
1599080400;2020-09-02 21:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;287.23;284.52;284.55;290.15;1019;;;64;3;190;;;;;100;804;Clouds;overcast clouds;04n
1599084000;2020-09-02 22:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;286.94;285.85;284.75;289.65;1019;;;83;2;160;;;;;40;802;Clouds;scattered clouds;03n
1599087600;2020-09-02 23:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;287.17;283.95;284.65;289.55;1019;;;68;4;190;;;;;90;804;Clouds;overcast clouds;04n
1599091200;2020-09-03 00:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;287.7;283.86;286.48;289.26;1019;;;67;5;200;;;;;90;804;Clouds;overcast clouds;04n
1599094800;2020-09-03 01:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;287.63;286.9;285.93;289.26;1019;;;86;2;190;;;;;40;802;Clouds;scattered clouds;03n
1599098400;2020-09-03 02:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;287.84;283.71;286.48;289.35;1018;;;74;6;180;;;;;90;804;Clouds;overcast clouds;04n
1599102000;2020-09-03 03:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;287.89;284.64;286.48;289.15;1018;;;77;5;160;;;;;100;804;Clouds;overcast clouds;04n
1599105600;2020-09-03 04:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;287.99;286.34;287.04;289.15;1017;;;80;3;190;;;;;40;802;Clouds;scattered clouds;03n
1599109200;2020-09-03 05:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;288.02;283.3;287.04;289.15;1017;;;75;7;190;;;;;90;804;Clouds;overcast clouds;04n
1599112800;2020-09-03 06:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;288.38;283;287.59;289.45;1017;;;74;8;180;;;;;90;804;Clouds;overcast clouds;04d
1599116400;2020-09-03 07:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;288.83;283.92;288.15;290.05;1017;;;80;8;190;;;;;90;804;Clouds;overcast clouds;04d
1599120000;2020-09-03 08:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;289.34;284.65;287.75;291.48;1017;;;81;8;190;;;;;100;804;Clouds;overcast clouds;04d
1599123600;2020-09-03 09:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;290.87;285.58;288.95;293.15;1017;;;75;9;210;;;;;75;803;Clouds;broken clouds;04d
1599127200;2020-09-03 10:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;292.05;287.63;290.37;293.15;1017;;;72;8;230;;;;;40;802;Clouds;scattered clouds;03d
1599130800;2020-09-03 11:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;292.93;288.02;292.15;293.71;1017;;;71;9;210;;;;;76;803;Clouds;broken clouds;04d
1599134400;2020-09-03 12:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;293.29;288.11;292.04;294.85;1017;;;75;10;220;;;;;75;803;Clouds;broken clouds;04d
1599138000;2020-09-03 13:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;293.49;289.56;292.04;295.37;1017;;;81;9;230;;;;;75;803;Clouds;broken clouds;04d
1599141600;2020-09-03 14:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;293.21;288.47;292.04;294.82;1017;;;81;10;220;;;;;99;804;Clouds;overcast clouds;04d
1599145200;2020-09-03 15:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;293.16;288.48;292.15;294.412;1017;;;82;10;210;;;;;90;804;Clouds;overcast clouds;04d
1599148800;2020-09-03 16:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;293.1;290.57;292.15;294.26;1017;;;83;7;230;;;;;75;803;Clouds;broken clouds;04d
1599152400;2020-09-03 17:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;292.98;289.63;292.04;294.26;1017;;;82;8;210;;;;;84;800;Clear;sky is clear;01d
1599156000;2020-09-03 18:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;292.67;288.57;292.04;293.75;1017;;;83;9;210;;;;;90;804;Clouds;overcast clouds;04d
1599159600;2020-09-03 19:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;292.41;289.06;291.48;293.71;1018;;;85;8;230;;;;;40;802;Clouds;scattered clouds;03n
1599163200;2020-09-03 20:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;292.22;287.4;291.48;293.15;1018;;;85;10;210;;;;;75;803;Clouds;broken clouds;04n
1599166800;2020-09-03 21:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;292.12;289.28;291.48;292.85;1019;;;84;7;220;;;;;90;804;Clouds;overcast clouds;04n
1599170400;2020-09-03 22:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;291.94;289.04;291.15;292.65;1019;;;84;7;230;;;;;100;804;Clouds;overcast clouds;04n
1599174000;2020-09-03 23:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;291.71;286.83;290.93;292.65;1019;;;87;10;240;;;;;90;804;Clouds;overcast clouds;04n
1599177600;2020-09-04 00:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;291.53;288.12;290.93;292.15;1019;;;89;8;240;;;;;90;804;Clouds;overcast clouds;04n
1599181200;2020-09-04 01:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;291.37;288.67;290.37;292.59;1019;;;90;7;250;;;;;40;802;Clouds;scattered clouds;03n
1599184800;2020-09-04 02:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;291.03;288.83;290.37;291.75;1019;;;89;6;260;;;;;90;804;Clouds;overcast clouds;04n
1599188400;2020-09-04 03:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;290.72;289.54;289.82;291.55;1020;;;85;4;250;;;;;92;804;Clouds;overcast clouds;04n
1599192000;2020-09-04 04:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;290.21;286.49;289.05;291.25;1020;;;70;6;270;;;;;40;802;Clouds;scattered clouds;03n
1599195600;2020-09-04 05:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;289.74;287.54;288.71;291.15;1020;;;74;4;260;;;;;75;803;Clouds;broken clouds;04n
1599199200;2020-09-04 06:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;289.6;286.66;288.71;290.65;1020;;;74;5;260;;;;;59;803;Clouds;broken clouds;04d
1599202800;2020-09-04 07:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;289.79;287.67;288.15;290.45;1021;;;75;4;260;;;;;71;803;Clouds;broken clouds;04d
1599206400;2020-09-04 08:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;290.19;287.49;288.71;291.15;1021;;;75;5;250;;;;;75;803;Clouds;broken clouds;04d
1599210000;2020-09-04 09:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;290.83;288.12;290.15;291.48;1022;;;72;5;250;;;;;80;803;Clouds;broken clouds;04d
1599213600;2020-09-04 10:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;291.73;287.48;290.626;292.59;1022;;;66;7;250;;;;;89;804;Clouds;overcast clouds;04d
1599217200;2020-09-04 11:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;292.35;288.98;291.15;294.26;1022;;;66;6;250;;;;;98;804;Clouds;overcast clouds;04d
1599220800;2020-09-04 12:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;292.46;289.9;290.37;294.82;1022;;;67;5;250;;;;;87;804;Clouds;overcast clouds;04d
1599224400;2020-09-04 13:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;292.94;289.6;290.93;294.82;1021;;;64;6;260;;;;;100;804;Clouds;overcast clouds;04d
1599228000;2020-09-04 14:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;293.12;289.38;291.95;294.82;1021;;;58;6;260;;;;;99;804;Clouds;overcast clouds;04d
1599231600;2020-09-04 15:00:00 +0000 UTC;7200;Brugge;51.193.977;3.183.912;292.92;289.9;291.15;294.82;1021;;;59;5;260;;;;;75;803;Clouds;broken clouds;04d
